name,accords,reivew
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Mugler Cologne Mugler (unisex) ~ 2001,"['citrus', 'white floral', 'fresh spicy', 'aromatic', 'musky', 'green', 'powdery']",
Black Bvlgari (unisex) ~ 1998,"['leather', 'vanilla', 'powdery', 'animalic', 'woody', 'amber', 'green', 'smoky', 'musky']","This is Love when it gets a lil’ kinky.

Sounds intriguing right? Niche when niche wasn’t really a thing. The smell of a cold rainy night in a big city in late autumn. The smell of tires and cold vanilla infused tea. Or maybe vanilla flavoured condoms *wink wink* and a mug of tea long forgotten. But not really, no. My solinote vanilla perfume on my boyfriend’s leather jacket after we leave...the tea shop. Ha! Gottcha, what did you think we were leaving?

Feminine and masculine, simple and complex, light and heavy, proper and naughty, a true unisex. Performance is good, I can smell it all day if I spray my hairline, but it keeps close to the body. Thought it would smell better on a boyfriend, but as a true main character of my own life, I made it mine."
Black Bvlgari (unisex) ~ 1998,"['leather', 'vanilla', 'powdery', 'animalic', 'woody', 'amber', 'green', 'smoky', 'musky']","I'd been meaning to try this perfume for years, so I had really high hopes for it. I'd heard it described as approachably sexy and dirty, like light BDSM, so I expected something heady and complex, but grounded and easy to wear. I'd heard so many good things about Black that I bought a slightly larger than usual sample from Surrender to Chance thinking, ""of course I'll want to wear this all the time!"" Unfortunately, after taking it for a couple of spins, I'm not impressed. All I'm really picking up is rubber, vanilla, and nothing else. It doesn't really bloom on my skin, or go in any other direction, or surprise me at all. I might have gotten burned because I was expecting something more like The Zoo's marvelous Club Design. That scent is also largely centered around rubber, but it unfolded on my skin in this exciting, unpredictable way that kept me smelling my wrist throughout a period of at least 12 hours. It not only had that tire smell Black probably made famous, but the inside of the car as well-- a very nice car to boot, with a plush leather interior. Club Design took me through a nostalgic whirlwind of car trips and sex and beyond, while Black was just... there. Maybe I need to give Black another chance in a cooler season that suits it better, but Club Design might've spoiled me. I'd recommend that scent in a heartbeat to anyone else underwhelmed by this one."
Black Bvlgari (unisex) ~ 1998,"['leather', 'vanilla', 'powdery', 'animalic', 'woody', 'amber', 'green', 'smoky', 'musky']","I respect this perfume for what it is. A perfume that looks like rubber tires and also smells like rubber tires? Brilliant!

To be honest though, I like the concept more than I like the perfume. Does it smell bad? No!

Mind you this is my personal opinion, but I feel like there is lacking... something! I don't know what that something is. I also don't really know what occasion I would wear this.

If you love perfumes and come across a bottle - buy it! How often do you come across a perfume that's interesting yet wearable anyway?

Whatever! I love this fragrance but more as a piece of art than something I would wear. I will keep it!"
Black Bvlgari (unisex) ~ 1998,"['leather', 'vanilla', 'powdery', 'animalic', 'woody', 'amber', 'green', 'smoky', 'musky']","Why didn't I like this years ago ????
Just received my bottle today. And I am loving this.
IMO.....a combo of V&A Midnight in Paris/Aqualina Black Sugar/Zirh Icon and a touch of YSL Body Kouros thrown in.
I like the vanilla/leather/vinyl-ish vibes.
This is getting more and more expensive on line,so if you are a fan or want to get this....grab it before it sky-rockets $$$$
The performance is actually pretty decent on me.
I may have to buy a back-up !"
Black Bvlgari (unisex) ~ 1998,"['leather', 'vanilla', 'powdery', 'animalic', 'woody', 'amber', 'green', 'smoky', 'musky']","Very similar to Prada Luna Rossa Black, but different at the same time. I like the Prada more, but it doesn't last as long on me as Blvgari Black does.

Blvgari Black has a vanilla rubber smell and the Prada instead has a amber powdery smell in its place.
I do think if you like Blvgari Black then you would also enjoy the Prada. I feel the Prada is a safer blind buy though."
Black Bvlgari (unisex) ~ 1998,"['leather', 'vanilla', 'powdery', 'animalic', 'woody', 'amber', 'green', 'smoky', 'musky']","Purchased this in prob 06 during a depressing dark time of my life, so today when I think of it sorrow comes to mind. I have over 100 colognes, I started collecting the past 2 years and It's gotten a bit out of control. I bought some encre noir lately and am shocked how much it smells like black, well at least the black of 15 years ago. In my opinion it has the peppery openings that are the same and even the dry down is the same as what I remember black being.. I'm sure blacks sent his changed over the year and I haven't smelled it since but this is definitely how it used to smell."
Black Bvlgari (unisex) ~ 1998,"['leather', 'vanilla', 'powdery', 'animalic', 'woody', 'amber', 'green', 'smoky', 'musky']","Ok, so my love story with this gem began last year when a friend of mine told me that she wanted to give away an almost full bottle because it reminded her of someone she didn't want to be reminded of. Back then I wasn't fully aware of the 'cult' status of this fragrance and didn't know what to expect. When I first sprayed it on my wrist, I was surprised by a note (or combination rather) that I wasn't quite sure I liked. Perhaps that was the notorious rubber/tyre note that is off-putting to many. I accepted it just for the sake of enriching my collection. However, as time went by, I began to appreciate it and the 'like' gradually grew to become 'love'. I don't mind the rubber note anymore because I relish the leather and vanilla fusion that follows (the most prominent notes I can smell) - classy, extravagant and rebellious at the same time. A truly unique scent, such a shame it got discontinued..."
Black Bvlgari (unisex) ~ 1998,"['leather', 'vanilla', 'powdery', 'animalic', 'woody', 'amber', 'green', 'smoky', 'musky']","Soft smoky leather. Almost suet like. I don’t get much tea. I wish I did, because I love tea. One of the best and easiest to wear leather. But still try it before you buy it.
7/10"
Black Bvlgari (unisex) ~ 1998,"['leather', 'vanilla', 'powdery', 'animalic', 'woody', 'amber', 'green', 'smoky', 'musky']","Black Bvugari: This product has the neatest packaging. The box has not just a flap but a thick hatch. The bottle sits sideways peering out a window. The bottle is just like a tire. The top is the center hub, and the shoulders of the bottle are trimmed in real--yes real!!-- rubber. Imagine a tire. The tire is labeled BVLGARI. Sitting on a surface it is super low profile and looks like a tire. Wonderful to hold with a thick steel atomizer cap. Metal and rubber.
Just for neat guy stuff this gets an ' A' for originality.
The scent is really original, but not a projection or sillage standout. First off, my skin is absolutely an absorption monster. I sprayed two times on the flat of my arm, both right and left. Maybe 'Gone In Sixty Seconds' ties in with the car thing, but it was a skin scent in about sixty seconds!!!!
What a wonderful, all original fleeting moment. It has a major waft of tire shop which I love. I smell a nice vanilla, not boozy. I think I smell jasmine. I detect a slight orange--the bergamot. So of the eleven notes on the list, I detect only about four. I think the tire smell is from the Leather. This is one of the most original scents, I cannot stop spraying and sniffing.
A real opinion. This EDP offers an interaction of the notes unlike any I have sensed. I believe this is part of the magic of synthetic notes and molecules that are man-made. This unique interaction can only happen with synthetics in my opinion. This is why I think synthetics are really exciting, and just starting to take hold.
Certainly there are endless interactions on the natural note front. Many scents have fifteen or more notes so top parfumers can do anything and go beyond any limit.
As we move into synthetics we will see more accords/notes that are not derived from natural scents. We will see notes that are completely detached from any botanical, animalic or other form. BVLGARI BLACK hints at petroleum products in the form of a rubbery scent.
Do we name it 'Tireshop Vanille'?
I love the box. I love the packaging. I do not need ridiculous duration. My personal taste in scents is that I like 'em to come and then I like 'em to go. Still, I have scents with the deliberate strategy of projection.
Aside: This review is written from my own perspective with bias and attitudes and my own collector philosophy.
Look. . . I do like the crass and artificial scents of the '70s and '80s. I don't mind scents that smell cheap because cheap can be fun--for me at least. There is a cheap side to me. For example, Lolita Lempicka Au Masculine with licorice or Anise. How fun!! Maybe even. . . Put on that cherry scent. How fun!!!! Juicy Couture Dirty English with a base of Escentric Molecule 05. Fun, cheap, naughty.


Also, I like to rotate scents so I don't need a scent that you have to call the HazMat team to get it out of your frickin' Pendleton wool shirt."
